,R2,folds,target
0,-0.10181953813760658,0,NEOFAC_E
1,0.06108689787899535,1,NEOFAC_E
2,-0.1370137906003992,2,NEOFAC_E
3,-0.08839263564448863,3,NEOFAC_E
4,-0.1533085810965018,4,NEOFAC_E
