,R2,folds,target
0,-0.10032378083462445,0,AngAffect_Unadj
1,-0.029629106862371968,1,AngAffect_Unadj
2,-0.05534760262563809,2,AngAffect_Unadj
3,-0.09906503692129287,3,AngAffect_Unadj
4,-0.1542592809138752,4,AngAffect_Unadj
