,R2,folds,target
0,0.10485017968526356,0,PMAT24_A_CR
1,0.033747784516500734,1,PMAT24_A_CR
2,0.04924748623450992,2,PMAT24_A_CR
3,-0.05167474656870463,3,PMAT24_A_CR
4,0.07110434220165596,4,PMAT24_A_CR
