,R2,folds,target
0,0.014074585497077297,0,ER40HAP
1,-0.17682081900292101,1,ER40HAP
2,-0.7081603735042219,2,ER40HAP
3,-0.2398333482479511,3,ER40HAP
4,-0.049926162801533946,4,ER40HAP
