,R2,folds,target
0,-0.07457048783527576,0,Language_Task_Math_Avg_Difficulty_Level
1,-0.17449299324463063,1,Language_Task_Math_Avg_Difficulty_Level
2,-0.015888009926392943,2,Language_Task_Math_Avg_Difficulty_Level
3,-0.12739869961236083,3,Language_Task_Math_Avg_Difficulty_Level
4,-0.046487978292419685,4,Language_Task_Math_Avg_Difficulty_Level
