,R2,folds,target
0,-0.2498939123311088,0,PercStress_Unadj
1,-0.0897839950093755,1,PercStress_Unadj
2,-0.09907915242883192,2,PercStress_Unadj
3,-0.15657508572600465,3,PercStress_Unadj
4,-0.08772132114655973,4,PercStress_Unadj
