,R2,folds,target
0,-0.02602476457431102,0,MeanPurp_Unadj
1,-0.09117695545628801,1,MeanPurp_Unadj
2,-0.08056490620994539,2,MeanPurp_Unadj
3,-0.12685722875295524,3,MeanPurp_Unadj
4,-0.11975219226097655,4,MeanPurp_Unadj
