,R2,folds,target
0,-0.13565727199213184,0,NEOFAC_A
1,-0.10685823671666572,1,NEOFAC_A
2,-0.18554413107995527,2,NEOFAC_A
3,-0.16766667354978537,3,NEOFAC_A
4,-0.11994913552800801,4,NEOFAC_A
