,R2,folds,target
0,-0.1176976667742562,0,SelfEff_Unadj
1,-0.25008676695809595,1,SelfEff_Unadj
2,-0.04288723902614655,2,SelfEff_Unadj
3,-0.05986001013966957,3,SelfEff_Unadj
4,-0.10089838613833879,4,SelfEff_Unadj
