,R2,folds,target
0,-0.13366237806557324,0,PercHostil_Unadj
1,-0.27259327130436484,1,PercHostil_Unadj
2,-0.14277108287036877,2,PercHostil_Unadj
3,-0.09245690088396485,3,PercHostil_Unadj
4,-0.18914566300023172,4,PercHostil_Unadj
