,R2,folds,target
0,-0.0697400387755347,0,PicSeq_Unadj
1,-0.1256512295130785,1,PicSeq_Unadj
2,-0.048909429602155274,2,PicSeq_Unadj
3,-0.2395996207515938,3,PicSeq_Unadj
4,-0.07228493054644969,4,PicSeq_Unadj
