,R2,folds,target
0,-0.18897527244984436,0,Odor_Unadj
1,-0.31919284098506284,1,Odor_Unadj
2,-0.2557440503377104,2,Odor_Unadj
3,-0.2742221476097426,3,Odor_Unadj
4,-0.20391481604487183,4,Odor_Unadj
