,R2,folds,target
0,-0.09088748195205021,0,Endurance_Unadj
1,0.05642453163479799,1,Endurance_Unadj
2,0.035533015270580615,2,Endurance_Unadj
3,-0.07134597580588853,3,Endurance_Unadj
4,0.0024190164496590283,4,Endurance_Unadj
