,R2,folds,target
0,-0.21974344320803385,0,Taste_Unadj
1,-0.3723664648478562,1,Taste_Unadj
2,-0.2228647590409618,2,Taste_Unadj
3,-0.07779375691724155,3,Taste_Unadj
4,-0.34304618923393027,4,Taste_Unadj
