,R2,folds,target
0,-0.6571362422778038,0,ReadEng_Unadj
1,-0.2658846552789276,1,ReadEng_Unadj
2,-0.3263455299168705,2,ReadEng_Unadj
3,-0.16180399559739733,3,ReadEng_Unadj
4,-0.16948481918361957,4,ReadEng_Unadj
