,R2,folds,target
0,-0.08490459765500868,0,ListSort_Unadj
1,-0.06857961875060892,1,ListSort_Unadj
2,-0.17388710039988187,2,ListSort_Unadj
3,-0.18285474901259513,3,ListSort_Unadj
4,-0.17656327183339626,4,ListSort_Unadj
