,R2,folds,target
0,0.004726873245631591,0,Relational_Task_Acc
1,0.07755827114900882,1,Relational_Task_Acc
2,0.04525849885544342,2,Relational_Task_Acc
3,-0.09101950765070144,3,Relational_Task_Acc
4,0.12474854843797945,4,Relational_Task_Acc
