,R2,folds,target
0,-0.25075764119395716,0,NEOFAC_N
1,0.001435207033363195,1,NEOFAC_N
2,-0.08745170238503697,2,NEOFAC_N
3,0.11478695107538084,3,NEOFAC_N
4,0.08951414305120109,4,NEOFAC_N
