,R2,folds,target
0,-0.24952499743593903,0,CardSort_Unadj
1,0.07607289126555139,1,CardSort_Unadj
2,-0.07298749975492891,2,CardSort_Unadj
3,-0.05195357303187986,3,CardSort_Unadj
4,-0.14608514129193328,4,CardSort_Unadj
