,R2,folds,target
0,-0.2408802323347239,0,PainInterf_Tscore
1,-0.2566652639237339,1,PainInterf_Tscore
2,-0.19463188407298304,2,PainInterf_Tscore
3,-0.10323768963819302,3,PainInterf_Tscore
4,-0.15219051998812416,4,PainInterf_Tscore
