,R2,folds,target
0,-0.054540184750348164,0,Friendship_Unadj
1,-0.05486879605923067,1,Friendship_Unadj
2,-0.13283895615668295,2,Friendship_Unadj
3,-0.20005963323307063,3,Friendship_Unadj
4,-0.10458631966147314,4,Friendship_Unadj
